timestamp,gpp_nt_mean,gpp_dt_mean,nee_qc_mean,gpp_nt_valid_obs,gpp_dt_valid_obs,sw_in_f_mean,sw_in_f_valid_obs,sw_in_pot_mean,sw_in_pot_valid_obs,vpd_f_mean,vpd_f_valid_obs,ppfd_in_mean,ppfd_in_valid_obs,ta_f_mean,ta_f_valid_obs,p_f_mean,p_f_valid_obs,swc_f_mds_1_mean,swc_f_mds_1_valid_obs,rh_mean,rh_valid_obs,co2_f_mds_mean,co2_f_mds_valid_obs,nee_vut_ref_qc_mean,nee_vut_ref_qc_valid_obs,daily_gpp_nt_mean,daily_gpp_dt_mean,daily_nee_qc_mean,daily_gpp_nt_valid_obs,daily_gpp_dt_valid_obs,daily_sw_in_f_mean,daily_sw_in_f_valid_obs,daily_sw_in_pot_mean,daily_sw_in_pot_valid_obs,daily_vpd_f_mean,daily_vpd_f_valid_obs,daily_ppfd_in_mean,daily_ppfd_in_valid_obs,daily_ta_f_mean,daily_ta_f_valid_obs,daily_p_f_mean,daily_p_f_valid_obs,daily_swc_f_mds_1_mean,daily_swc_f_mds_1_valid_obs,daily_rh_mean,daily_rh_valid_obs,daily_co2_f_mds_mean,daily_co2_f_mds_valid_obs,daily_nee_vut_ref_qc_mean,daily_nee_vut_ref_qc_valid_obs,monthly_ai,igbp_ai,year_ai,Site_Num,ratio_gpp_nt,ratio_gpp_dt,ratio_ta_f,ratio_vpd_f,ratio_sw_in_pot,ratio_sw_in_f,ratio_ppfd_in,ratio_swc_f_mds_1,ratio_rh,ratio_co2_f_mds,Year,Month,gpp_nt_mean_rmd,gpp_dt_mean_rmd,abs_rmd,sample_num,Hour_str,pred_ratio_gpp_dt1,ratio_sw,pred_ratio_gpp_dt2,conversion factor,LAT,LONG,COS SZA_ratio
2.01E+11,10.92237318,10.30552773,0.318181818,22,22,432.4150455,22,846.6300455,22,5.376363636,22,982.813,22,12.27504545,22,0,22,30.33709091,22,67.34536364,22,371.7819545,22,0.318181818,22,7.207242289,7.05866824,0.420925936,24,24,233.16875,20.41666667,567.8959624,20.41666667,3.939360003,20.41666667,523.2488352,20.375,10.65609459,20.41666667,0.004864177,20.41666667,29.76114741,20.41666667,75.26850456,20.20833333,377.6739531,20.41666667,0.420925936,20.41666667,0.9742639,ENF,0.7211337,34,1.515471902,1.45998188,1.151927224,1.364780988,1.49081892,1.854515433,1.878289895,1.019352194,0.894734976,0.984399246,2005,9,-6.593202521,-3.495171436,3.495171436,36382,12:00,1.854515433,5.556992164,1.6257885,6.3387876,55.9117,-98.3822,1.521904117
2E+11,0.979872107,0.735464857,0.357142857,28,28,576.2258214,28,897.1037143,28,3.850357143,28,1208.727893,28,1.064642857,28,0,28,7.444821429,28,48.51132143,28,368.809,28,0.357142857,28,0.952417074,0.649749056,0.4606091,24,24,406.1677872,24,667.5524688,24,4.169992107,24,855.4989251,23.95833333,1.831177578,24,0.014271749,24,7.460433775,24,50.87177586,23.91666667,366.0633653,24,0.4606091,24,0.4283782,ENF,0.7219034,35,1.028826692,1.131921394,0.581397932,0.923348784,1.343869967,1.418689122,1.412892357,0.997907314,0.953599921,1.007500436,2003,4,1.788141823,5.116656449,5.116656449,36462,11:00,1.418689122,0.518411571,1.3760853,0.5344617,55.9144,-98.3806,1.290110154
2E+11,1.159402087,0.822734739,0.260869565,23,23,586.373087,23,927.4036087,23,4.217826087,23,1241.162174,23,1.962608696,23,0.011086957,23,7.383391304,23,47.41956522,23,368.0185217,23,0.260869565,23,0.952417074,0.649749056,0.4606091,24,24,406.1677872,24,667.5524688,24,4.169992107,24,855.4989251,23.95833333,1.831177578,24,0.014271749,24,7.460433775,24,50.87177586,23.91666667,366.0633653,24,0.4606091,24,0.4283782,ENF,0.7219034,35,1.217326021,1.266234605,1.071774097,1.011471,1.3892595,1.443672062,1.450805065,0.989673191,0.932138979,1.005341033,2003,4,1.788141823,5.116656449,5.116656449,36463,11:30,1.443672062,0.569890324,1.3703091,0.6004008,55.9144,-98.3806,1.374344655
2E+11,1.117070348,0.912302435,0.391304348,23,23,613.5640435,23,943.1912174,23,4.705652174,23,1304.113261,23,3.238695652,23,0.022173913,23,7.297782609,23,45.46543478,23,366.2254348,23,0.391304348,23,0.952417074,0.649749056,0.4606091,24,24,406.1677872,24,667.5524688,24,4.169992107,24,855.4989251,23.95833333,1.831177578,24,0.014271749,24,7.460433775,24,50.87177586,23.91666667,366.0633653,24,0.4606091,24,0.4283782,ENF,0.7219034,35,1.172879381,1.404084279,1.768640951,1.128455895,1.412909489,1.510617195,1.524389128,0.978198162,0.893726119,1.000442736,2003,4,1.788141823,5.116656449,5.116656449,36464,12:00,1.510617195,0.60392695,1.3636031,0.6690381,55.9144,-98.3806,1.440420223
2E+11,4.851801538,4.663307308,0.653846154,26,26,685.2259615,26,1032.049077,26,12.38461538,26,1453.32,26,15.69715385,26,0.039153846,26,12.96011538,26,41.87565385,26,369.5315385,26,0.653846154,26,4.466319,3.996707271,0.627524574,24,24,486.8459161,26.29166667,807.4721779,26.29166667,11.99807534,26.29166667,1028.953366,26.29166667,14.98473205,26.29166667,0.04317112,26.29166667,12.88123026,26.29166667,44.38612047,26.29166667,370.8728219,26.29166667,0.627524574,26.29166667,0.4079469,ENF,0.7219034,35,1.086308779,1.166787306,1.047543179,1.032216838,1.278123389,1.407480147,1.412425526,1.006124037,0.943440278,0.996383441,2003,5,4.644121656,-0.501511099,0.501511099,36486,11:00,1.407480147,3.313231322,1.1639299,4.006519,55.9144,-98.3806,1.231970235
2E+11,4.807248462,4.545291923,0.807692308,26,26,683.7967692,26,1053.215769,26,12.93538462,26,1464.8325,26,16.29546154,26,0.078269231,26,12.60646154,26,40.87957692,26,368.1302692,26,0.807692308,26,4.466319,3.996707271,0.627524574,24,24,486.8459161,26.29166667,807.4721779,26.29166667,11.99807534,26.29166667,1028.953366,26.29166667,14.98473205,26.29166667,0.04317112,26.29166667,12.88123026,26.29166667,44.38612047,26.29166667,370.8728219,26.29166667,0.627524574,26.29166667,0.4079469,ENF,0.7219034,35,1.076333433,1.137259152,1.087470999,1.078121636,1.304336915,1.404544532,1.42361408,0.978669062,0.920999098,0.99260514,2003,5,4.644121656,-0.501511099,0.501511099,36487,11:30,1.404544532,3.236132297,1.1706101,3.8828402,55.9144,-98.3806,1.301041812
2E+11,5.066890435,5.138194348,0.782608696,23,23,705.6107826,23,1071.26087,23,14.76608696,23,1519.07613,23,18.08147826,23,0.165782609,23,13.06804348,23,39.0366087,23,367.1071739,23,0.782608696,23,4.466319,3.996707271,0.627524574,24,24,486.8459161,26.29166667,807.4721779,26.29166667,11.99807534,26.29166667,1028.953366,26.29166667,14.98473205,26.29166667,0.04317112,26.29166667,12.88123026,26.29166667,44.38612047,26.29166667,370.8728219,26.29166667,0.627524574,26.29166667,0.4079469,ENF,0.7219034,35,1.134466758,1.285606876,1.206660099,1.230704637,1.326684558,1.449351343,1.476331367,1.014502747,0.879477825,0.989846525,2003,5,4.644121656,-0.501511099,0.501511099,36488,12:00,1.449351343,3.545168239,1.2028078,4.2718334,55.9144,-98.3806,1.356078333
2E+11,8.505053214,7.142193429,0.642857143,28,28,644.6695714,28,1078.465,28,12.15214286,28,1370.380357,28,18.77107143,28,0,28,28.24107143,28,50.6665,28,353.8689286,28,0.642857143,28,8.570588905,6.557850244,0.556573612,24,24,470.916566,28.08333333,864.834824,28.08333333,12.38897285,28.08333333,1010.896419,28.08333333,18.5891159,28.08333333,0.017100522,28.08333333,28.52144976,28.08333333,50.87019162,28.08333333,356.7112523,28.08333333,0.556573612,28.08333333,0.4623247,ENF,0.7219034,35,0.99235342,1.089105906,1.009788283,0.980883808,1.247018471,1.368967707,1.355609073,0.990169562,0.995995855,0.992031864,2003,6,4.960193195,4.157646377,4.157646377,36510,11:00,1.368967707,5.217211036,1.1866969,6.018549,55.9144,-98.3806,1.209200185
2E+11,9.368091111,7.512623333,0.62962963,27,27,630.6521481,27,1103.230741,27,13.35777778,27,1336.084481,27,19.47185185,27,0,27,28.27759259,27,47.82103704,27,352.8270741,27,0.62962963,27,8.570588905,6.557850244,0.556573612,24,24,470.916566,28.08333333,864.834824,28.08333333,12.38897285,28.08333333,1010.896419,28.08333333,18.5891159,28.08333333,0.017100522,28.08333333,28.52144976,28.08333333,50.87019162,28.08333333,356.7112523,28.08333333,0.556573612,28.08333333,0.4623247,ENF,0.7219034,35,1.093051039,1.14559239,1.04748671,1.078198971,1.275654854,1.33920145,1.321682871,0.991450043,0.940060093,0.989111142,2003,6,4.960193195,4.157646377,4.157646377,36511,11:30,1.33920145,5.609778374,1.158328,6.4857473,55.9144,-98.3806,1.273037516
2E+11,9.385248,7.2012848,0.68,25,25,603.38496,25,1116.212,25,14.342,25,1305.29184,25,20.01156,25,0,25,27.71704,25,45.19792,25,351.90248,25,0.68,25,8.570588905,6.557850244,0.556573612,24,24,470.916566,28.08333333,864.834824,28.08333333,12.38897285,28.08333333,1010.896419,28.08333333,18.5891159,28.08333333,0.017100522,28.08333333,28.52144976,28.08333333,50.87019162,28.08333333,356.7112523,28.08333333,0.556573612,28.08333333,0.4623247,ENF,0.7219034,35,1.095052873,1.098116689,1.076520267,1.157642379,1.290664956,1.281299074,1.291222143,0.971796323,0.888495179,0.986519146,2003,6,4.960193195,4.157646377,4.157646377,36512,12:00,1.281299074,5.620299699,1.1387374,6.3239202,55.9144,-98.3806,1.324335012
2E+11,9.635292,8.251676,0.6,15,15,453.8632667,15,1054.408,15,9.166,15,970.7261333,15,19.1762,15,0.050866667,15,39.13746667,15,65.41133333,15,349.9720667,15,0.6,15,9.716551953,7.802327244,0.564115148,24,24,410.3669893,24.79166667,837.3981294,24.79166667,12.84140657,24.79166667,871.4931809,24.79166667,20.91210934,24.79166667,0.02279891,24.79166667,38.28885291,24.79166667,57.35097712,24.79166667,353.5214295,24.79166667,0.564115148,24.79166667,0.561746,ENF,0.7219034,35,0.991636956,1.057591632,0.916990232,0.713784736,1.259147785,1.105993607,1.113865438,1.022163468,1.140544357,0.989959978,2003,7,12.44513931,10.82684561,10.82684561,36534,11:00,1.105993607,7.460871336,1.1557219,7.1398454,55.9144,-98.3806,1.212160723
2E+11,9.71293,7.814004737,0.684210526,19,19,456.2178421,19,1079.468947,19,12.14631579,19,974.2012632,19,20.69826316,19,0.026789474,19,38.64284211,19,57.24215789,19,348.7513158,19,0.684210526,19,9.716551953,7.802327244,0.564115148,24,24,410.3669893,24.79166667,837.3981294,24.79166667,12.84140657,24.79166667,871.4931809,24.79166667,20.91210934,24.79166667,0.02279891,24.79166667,38.28885291,24.79166667,57.35097712,24.79166667,353.5214295,24.79166667,0.564115148,24.79166667,0.561746,ENF,0.7219034,35,0.999627239,1.001496668,0.98977405,0.945871134,1.289074945,1.111731338,1.117852996,1.009245228,0.998102574,0.986506861,2003,7,12.44513931,10.82684561,10.82684561,36535,11:30,1.111731338,7.028680824,1.097757,7.1181555,55.9144,-98.3806,1.281721189
2E+11,9.948405,8.470367778,0.666666667,18,18,502.1506667,18,1088.943333,18,15.30444444,18,1068.129333,18,22.46672222,18,0.014166667,18,37.91416667,18,53.88827778,18,345.1651111,18,0.666666667,18,9.716551953,7.802327244,0.564115148,24,24,410.3669893,24.79166667,837.3981294,24.79166667,12.84140657,24.79166667,871.4931809,24.79166667,20.91210934,24.79166667,0.02279891,24.79166667,38.28885291,24.79166667,57.35097712,24.79166667,353.5214295,24.79166667,0.564115148,24.79166667,0.561746,ENF,0.7219034,35,1.023861659,1.085620676,1.074340319,1.191804369,1.300389021,1.223662429,1.225631315,0.990214221,0.939622662,0.976362626,2003,7,12.44513931,10.82684561,10.82684561,36536,12:00,1.223662429,6.922144194,1.1071591,7.650542,55.9144,-98.3806,1.33821032
2E+11,8.61455,8.2626375,0.583333333,24,24,476.87075,24,936.373,24,11.31041667,24,1000.9125,24,21.14895833,24,0,24,30.90970833,24,58.14266667,24,346.938125,24,0.583333333,24,7.896624719,6.736173503,0.462759892,24,24,356.0468848,26.125,718.7362625,26.125,11.69789956,26.125,748.8416442,26.125,20.81424749,26.125,0.007664376,26.125,30.7257118,26.125,59.41288652,26.125,352.2019925,26.125,0.462759892,26.125,0.6373818,ENF,0.7219034,35,1.090915462,1.226606989,1.016080853,0.966875858,1.302804727,1.339348188,1.336614367,1.005988357,0.978620466,0.985054407,2003,8,12.2950018,1.702921214,1.702921214,36558,11:00,1.339348188,6.169148227,1.1842344,6.9771976,55.9144,-98.3806,1.250506076
2E+11,8.865211905,8.29411619,0.571428571,21,21,497.5599524,21,960.8930952,21,12.79761905,21,1047.335048,21,21.50980952,21,0,21,30.599,21,54.27495238,21,345.8010952,21,0.571428571,21,7.896624719,6.736173503,0.462759892,24,24,356.0468848,26.125,718.7362625,26.125,11.69789956,26.125,748.8416442,26.125,20.81424749,26.125,0.007664376,26.125,30.7257118,26.125,59.41288652,26.125,352.2019925,26.125,0.462759892,26.125,0.6373818,ENF,0.7219034,35,1.122658379,1.231280071,1.033417592,1.094009996,1.336920294,1.397456272,1.398606843,0.995876034,0.913521553,0.981826062,2003,8,12.2950018,1.702921214,1.702921214,36559,11:30,1.397456272,5.935152574,1.1868128,6.988563,55.9144,-98.3806,1.334531797
2E+11,8.7920495,8.2439155,0.6,20,20,480.451,20,980.1468,20,11.1815,20,1012.15815,20,21.03735,20,0,20,30.58635,20,55.879,20,343.5028,20,0.6,20,7.896624719,6.736173503,0.462759892,24,24,356.0468848,26.125,718.7362625,26.125,11.69789956,26.125,748.8416442,26.125,20.81424749,26.125,0.007664376,26.125,30.7257118,26.125,59.41288652,26.125,352.2019925,26.125,0.462759892,26.125,0.6373818,ENF,0.7219034,35,1.113393356,1.223827667,1.01071874,0.955855361,1.363708569,1.349403746,1.351631761,0.995464326,0.940519865,0.975300558,2003,8,12.2950018,1.702921214,1.702921214,36560,12:00,1.349403746,6.109302367,1.1882467,6.937882,55.9144,-98.3806,1.402504651
2E+11,5.058521034,5.535849034,0.275862069,29,29,355.1294138,29,781.9984138,29,6.216206897,29,750.1517241,29,12.51717241,29,0.070137931,29,31.09782759,29,66.37613793,29,363.0534828,29,0.275862069,29,4.102230942,4.224910825,0.349137511,24,24,228.9108468,28.45833333,542.8194214,28.45833333,5.802184552,28.45833333,487.7913601,28.45833333,11.63088873,28.45833333,0.043231384,28.45833333,30.73517688,28.45833333,70.28240162,28.45833333,371.2956142,28.45833333,0.349137511,28.45833333,0.9721358,ENF,0.7219034,35,1.233114641,1.310287782,1.076200857,1.071356287,1.440623498,1.551387445,1.537853651,1.011799207,0.944420458,0.9778017,2003,9,5.398394102,9.070609172,9.070609172,36582,11:00,1.551387445,3.568321409,1.3605309,4.068889,55.9144,-98.3806,1.323703732
2E+11,5.388227,5.410188433,0.3,30,30,351.2866667,30,806.7337667,30,6.683666667,30,745.5253333,30,12.7112,30,0.0763,30,31.01103333,30,65.27103333,30,362.8008,30,0.3,30,4.102230942,4.224910825,0.349137511,24,24,228.9108468,28.45833333,542.8194214,28.45833333,5.802184552,28.45833333,487.7913601,28.45833333,11.63088873,28.45833333,0.043231384,28.45833333,30.73517688,28.45833333,70.28240162,28.45833333,371.2956142,28.45833333,0.349137511,28.45833333,0.9721358,ENF,0.7219034,35,1.313486997,1.280545,1.092882952,1.151922454,1.486191788,1.534600354,1.528369287,1.008975268,0.928696684,0.977121157,2003,9,5.398394102,9.070609172,9.070609172,36583,11:30,1.534600354,3.525470601,1.3082243,4.1355205,55.9144,-98.3806,1.432851906
2E+11,5.487560667,5.492124367,0.266666667,30,30,361.6375,30,819.179,30,7.274666667,30,769.1067,30,13.2005,30,0.067833333,30,30.68226667,30,63.27376667,30,363.7585,30,0.266666667,30,4.102230942,4.224910825,0.349137511,24,24,228.9108468,28.45833333,542.8194214,28.45833333,5.802184552,28.45833333,487.7913601,28.45833333,11.63088873,28.45833333,0.043231384,28.45833333,30.73517688,28.45833333,70.28240162,28.45833333,371.2956142,28.45833333,0.349137511,28.45833333,0.9721358,ENF,0.7219034,35,1.337701544,1.29993853,1.134951964,1.253780641,1.509118811,1.579818104,1.576712429,0.998278513,0.900278949,0.979700503,2003,9,5.398394102,9.070609172,9.070609172,36584,12:00,1.579818104,3.476428301,1.3013701,4.220263,55.9144,-98.3806,1.519404155
2E+11,2.219361409,1.811561682,0.363636364,22,22,270.9004545,22,598.9842273,22,2.838181818,22,557.5784091,22,6.337954545,22,0.046318182,22,34.34604545,22,75.42,22,367.8878182,22,0.363636364,22,1.619953203,1.143201568,0.436505979,24,24,152.0758797,20.33333333,361.261371,20.33333333,2.832622413,20.33333333,320.3207802,20.04166667,5.944856476,20.33333333,0.022395951,20.33333333,34.18260356,20.33333333,77.29486824,20.29166667,368.9033482,20.33333333,0.436505979,20.33333333,1.336295,ENF,0.7219034,35,1.370015754,1.584638906,1.066124064,1.001962635,1.658035637,1.781350567,1.740687597,1.004781435,0.975743949,0.997247165,2003,10,0.9100651,-2.184868848,2.184868848,36605,11:00,1.781350567,1.016959668,1.5314807,1.1828825,55.9144,-98.3806,1.473958042
2E+11,2.422360318,1.882491773,0.363636364,22,22,296.4210909,22,620.9039545,22,3.219545455,22,613.7284091,22,6.835181818,22,0.046272727,22,34.33854545,22,73.49059091,22,367.4155455,22,0.363636364,22,1.619953203,1.143201568,0.436505979,24,24,152.0758797,20.33333333,361.261371,20.33333333,2.832622413,20.33333333,320.3207802,20.04166667,5.944856476,20.33333333,0.022395951,20.33333333,34.18260356,20.33333333,77.29486824,20.29166667,368.9033482,20.33333333,0.436505979,20.33333333,1.336295,ENF,0.7219034,35,1.495327343,1.646684037,1.149763976,1.136595347,1.718711173,1.949165716,1.915980626,1.004562025,0.950782278,0.995966958,2003,10,0.9100651,-2.184868848,2.184868848,36606,11:30,1.949165716,0.9657936,1.6389132,1.148622,55.9144,-98.3806,1.620821805
2E+11,2.439321429,1.915561381,0.333333333,21,21,313.1777619,21,634.043,21,3.829047619,21,650.0793333,21,7.888571429,21,0.04852381,21,34.11571429,21,70.48590476,21,365.0299524,21,0.333333333,21,1.619953203,1.143201568,0.436505979,24,24,152.0758797,20.33333333,361.261371,20.33333333,2.832622413,20.33333333,320.3207802,20.04166667,5.944856476,20.33333333,0.022395951,20.33333333,34.18260356,20.33333333,77.29486824,20.29166667,368.9033482,20.33333333,0.436505979,20.33333333,1.336295,ENF,0.7219034,35,1.505797466,1.675611227,1.326957423,1.351767748,1.755081088,2.059351967,2.029463505,0.998043178,0.911909243,0.989500242,2003,10,0.9100651,-2.184868848,2.184868848,36607,12:00,2.059351967,0.93017678,1.7903059,1.0699632,55.9144,-98.3806,1.730707617
2E+11,2.056332769,1.5749365,0.423076923,26,26,613.9801538,26,1041.457308,26,6.923846154,26,1286.342115,26,7.905807692,26,0.019576923,26,8.888,26,44.57607692,26,371.7588846,26,0.423076923,26,1.770860812,1.291054165,0.293218024,24,24,454.5994789,26.25,818.2845982,26.25,6.703621132,26.25,945.6668984,26.25,7.279548274,26.25,0.007946831,26.25,8.810905169,26.25,47.36115951,26.25,371.8769713,26.25,0.293218024,26.25,0.4079469,ENF,0.7219034,35,1.161205192,1.21988414,1.086029984,1.032851651,1.272732384,1.350595815,1.360248643,1.008749933,0.941194797,0.999682458,2004,5,-0.849876212,-1.414584524,1.414584524,36629,11:00,1.350595815,1.166104976,1.2680154,1.2420484,55.9144,-98.3806,1.231132384
2E+11,2.204180333,1.656613458,0.333333333,24,24,629.034625,24,1069.006667,24,7.572916667,24,1325.2505,24,8.92175,24,0,24,9.016416667,24,42.39316667,24,370.9914583,24,0.333333333,24,1.770860812,1.291054165,0.293218024,24,24,454.5994789,26.25,818.2845982,26.25,6.703621132,26.25,945.6668984,26.25,7.279548274,26.25,0.007946831,26.25,8.810905169,26.25,47.36115951,26.25,371.8769713,26.25,0.293218024,26.25,0.4079469,ENF,0.7219034,35,1.244694286,1.283147913,1.225591158,1.129675517,1.306399594,1.383711716,1.401392501,1.023324675,0.895104071,0.997618801,2004,5,-0.849876212,-1.414584524,1.414584524,36630,11:30,1.383711716,1.197224421,1.2904458,1.2837528,55.9144,-98.3806,1.299898596
2E+11,2.29453187,1.654687217,0.217391304,23,23,640.138,23,1080.298261,23,7.844782609,23,1354.296913,23,9.072,23,0.022130435,23,8.779478261,23,42.31926087,23,370.5299565,23,0.217391304,23,1.770860812,1.291054165,0.293218024,24,24,454.5994789,26.25,818.2845982,26.25,6.703621132,26.25,945.6668984,26.25,7.279548274,26.25,0.007946831,26.25,8.810905169,26.25,47.36115951,26.25,371.8769713,26.25,0.293218024,26.25,0.4079469,ENF,0.7219034,35,1.295715538,1.281655923,1.246231175,1.170230604,1.320198698,1.408136238,1.43210777,0.996433181,0.893543598,0.996377795,2004,5,-0.849876212,-1.414584524,1.414584524,36631,12:00,1.408136238,1.175090288,1.3022476,1.2706394,55.9144,-98.3806,1.354692504
2E+11,4.754742759,4.727507241,0.137931034,29,29,557.9251724,29,1078.691379,29,9.788965517,29,1194.237897,29,15.21093103,29,0.043827586,29,17.56848276,29,51.73037931,29,368.4786897,29,0.137931034,29,4.217477834,4.080951352,0.179491653,24,24,428.3624236,29.5,865.3286199,29.5,9.577014122,29.5,914.4810726,29.45833333,14.7954491,29.5,0.032814388,29.5,17.16750042,29.5,54.10816901,29.45833333,369.8385507,29.5,0.179491653,29.5,0.4623247,ENF,0.7219034,35,1.1273901,1.158432638,1.028081738,1.022131261,1.246568476,1.302460584,1.30591866,1.02335706,0.956054885,0.996323095,2004,6,3.617176135,2.230680071,2.230680071,36653,11:00,1.302460584,3.629673941,1.1726048,4.0316286,55.9144,-98.3806,1.208943219
2E+11,4.680281724,4.762460345,0.137931034,29,29,572.6444138,29,1103.525172,29,10.28482759,29,1230.398172,29,15.63831034,29,0.026310345,29,17.31548276,29,50.52627586,29,367.968069,29,0.137931034,29,4.217477834,4.080951352,0.179491653,24,24,428.3624236,29.5,865.3286199,29.5,9.577014122,29.5,914.4810726,29.45833333,14.7954491,29.5,0.032814388,29.5,17.16750042,29.5,54.10816901,29.45833333,369.8385507,29.5,0.179491653,29.5,0.4623247,ENF,0.7219034,35,1.109734753,1.166997578,1.056967601,1.073907531,1.275267161,1.336822238,1.345460512,1.008619912,0.93380125,0.994942437,2004,6,3.617176135,2.230680071,2.230680071,36654,11:30,1.336822238,3.562523281,1.1625795,4.09646,55.9144,-98.3806,1.27280242
2E+11,4.873589655,4.732246207,0.137931034,29,29,572.2392069,29,1116.881379,29,10.82448276,29,1236.801103,29,16.04513793,29,0.026310345,29,16.94662069,29,49.44648276,29,367.5835172,29,0.137931034,29,4.217477834,4.080951352,0.179491653,24,24,428.3624236,29.5,865.3286199,29.5,9.577014122,29.5,914.4810726,29.45833333,14.7954491,29.5,0.032814388,29.5,17.16750042,29.5,54.10816901,29.45833333,369.8385507,29.5,0.179491653,29.5,0.4623247,ENF,0.7219034,35,1.155569714,1.159593879,1.084464406,1.130256531,1.290701999,1.335876294,1.352462222,0.987133845,0.913845056,0.993902654,2004,6,3.617176135,2.230680071,2.230680071,36655,12:00,1.335876294,3.542428463,1.162166,4.0719194,55.9144,-98.3806,1.324133225
2E+11,8.011650968,7.617758065,0,31,31,507.4481613,31,1045.910968,31,14.22419355,31,1075.05929,31,21.30293548,31,0,31,29.11206452,31,54.12796774,31,361.4504516,31,0,31,6.479848084,6.665618634,0.116633009,24,24,381.6876615,30.70833333,833.3640332,30.70833333,12.75773119,30.70833333,810.1130492,30.70833333,20.2934322,30.70833333,0.020527074,30.70833333,29.32418947,30.70833333,58.79774714,30.70833333,367.0667091,30.70833333,0.116633009,30.70833333,0.561746,ENF,0.7219034,35,1.236394876,1.14284337,1.04974532,1.114946956,1.255046926,1.329485368,1.32704848,0.992766213,0.92057894,0.984699627,2004,7,7.324573339,5.826318158,5.826318158,36677,11:00,1.329485368,5.729854761,1.1589527,6.572967,55.9144,-98.3806,1.212639079
2E+11,7.512575161,7.587812258,0,31,31,522.5124194,31,1072.984839,31,14.9016129,31,1115.532968,31,21.714,31,0.024612903,31,29.36012903,31,52.97022581,31,360.5755806,31,0,31,6.479848084,6.665618634,0.116633009,24,24,381.6876615,30.70833333,833.3640332,30.70833333,12.75773119,30.70833333,810.1130492,30.70833333,20.2934322,30.70833333,0.020527074,30.70833333,29.32418947,30.70833333,58.79774714,30.70833333,367.0667091,30.70833333,0.116633009,30.70833333,0.561746,ENF,0.7219034,35,1.159375199,1.138350793,1.070001358,1.168045688,1.287534374,1.368952869,1.37700901,1.001225594,0.900888697,0.982316216,2004,7,7.324573339,5.826318158,5.826318158,36678,11:30,1.368952869,5.542785606,1.1737233,6.464737,55.9144,-98.3806,1.282445131
2E+11,7.274784839,7.458145161,0,31,31,508.9609677,31,1088.488065,31,15.37516129,31,1090.448581,31,21.94687097,31,0.049290323,31,29.51183871,31,52.68619355,31,359.8382903,31,0,31,6.479848084,6.665618634,0.116633009,24,24,381.6876615,30.70833333,833.3640332,30.70833333,12.75773119,30.70833333,810.1130492,30.70833333,20.2934322,30.70833333,0.020527074,30.70833333,29.32418947,30.70833333,58.79774714,30.70833333,367.0667091,30.70833333,0.116633009,30.70833333,0.561746,ENF,0.7219034,35,1.122678301,1.11889767,1.081476546,1.205164231,1.30613756,1.333448835,1.346044952,1.006399128,0.896058031,0.980307616,2004,7,7.324573339,5.826318158,5.826318158,36679,12:00,1.333448835,5.593124359,1.1549014,6.45782,55.9144,-98.3806,1.339139341
2E+11,7.346151613,7.209414516,0.096774194,31,31,441.1549032,31,942.7846452,31,7.545806452,31,937.7728387,31,16.06477419,31,0,31,35.59745161,31,62.90870968,31,359.2002581,31,0.096774194,31,6.109714571,6.143234834,0.136838771,24,24,325.6826719,30.33333333,718.9487813,30.33333333,7.130834619,30.33333333,693.6130202,30.33333333,15.28981465,30.33333333,0.014855833,30.33333333,35.70224984,30.33333333,66.08811734,30.33333333,365.2856152,30.33333333,0.136838771,30.33333333,0.6373818,ENF,0.7219034,35,1.202372308,1.173553464,1.050684692,1.058194006,1.311337705,1.354554422,1.352011585,0.99706466,0.951891387,0.983340825,2004,8,5.528290738,3.652977719,3.652977719,36701,11:00,1.354554422,5.32235132,1.2009047,6.0033193,55.9144,-98.3806,1.251936244
2E+11,7.044787097,7.151625161,0.096774194,31,31,449.3723226,31,970.4632903,31,7.860322581,31,962.971129,31,16.33483871,31,0,31,35.77254839,31,62.12296774,31,358.3561935,31,0.096774194,31,6.109714571,6.143234834,0.136838771,24,24,325.6826719,30.33333333,718.9487813,30.33333333,7.130834619,30.33333333,693.6130202,30.33333333,15.28981465,30.33333333,0.014855833,30.33333333,35.70224984,30.33333333,66.08811734,30.33333333,365.2856152,30.33333333,0.136838771,30.33333333,0.6373818,ENF,0.7219034,35,1.153046843,1.164146472,1.068347726,1.102300502,1.349836477,1.37978579,1.388340618,1.001969023,0.94000208,0.981030127,2004,8,5.528290738,3.652977719,3.652977719,36702,11:30,1.37978579,5.183141624,1.2052478,5.9337387,55.9144,-98.3806,1.336423761
2E+11,7.380848065,7.257700968,0,31,31,451.7598387,31,985.9784516,31,8.366774194,31,973.0699677,31,16.64519355,31,0,31,35.75274194,31,60.49309677,31,357.7144516,31,0,31,6.109714571,6.143234834,0.136838771,24,24,325.6826719,30.33333333,718.9487813,30.33333333,7.130834619,30.33333333,693.6130202,30.33333333,15.28981465,30.33333333,0.014855833,30.33333333,35.70224984,30.33333333,66.08811734,30.33333333,365.2856152,30.33333333,0.136838771,30.33333333,0.6373818,ENF,0.7219034,35,1.208051207,1.181413565,1.088645869,1.17332327,1.37141682,1.387116594,1.402900377,1.001414255,0.915339992,0.979273305,2004,8,5.528290738,3.652977719,3.652977719,36703,12:00,1.387116594,5.232221285,1.1939154,6.0789075,55.9144,-98.3806,1.404746933
